iter	Passed	Remaining
874	438	62
875	438	62
876	438	61
877	439	61
878	439	60
879	439	59
880	440	59
881	440	58
882	441	58
883	441	57
884	442	57
885	442	56
886	442	56
887	443	55
888	443	55
889	444	54
890	444	54
891	444	53
892	445	53
893	445	52
894	446	52
895	446	51
896	447	51
897	447	50
898	448	50
899	448	49
900	449	49
901	449	48
902	449	48
903	450	47
904	450	47
905	451	46
906	451	46
907	452	45
908	452	45
909	453	44
910	453	44
911	453	43
912	454	43
913	455	42
914	455	42
915	455	41
916	456	41
917	456	40
918	456	40
919	457	39
920	457	39
921	458	38
922	458	38
923	459	37
924	459	37
925	460	36
926	460	36
927	461	35
928	461	35
929	462	34
930	462	34
931	462	33
932	463	33
933	463	32
934	464	32
935	464	31
936	464	31
937	465	30
938	465	30
939	466	29
940	466	29
941	467	28
942	467	28
943	468	27
944	468	27
945	468	26
946	469	26
947	469	25
948	470	25
949	470	24
950	470	24
951	471	23
952	471	23
953	472	22
954	472	22
955	472	21
956	473	21
957	473	20
958	474	20
959	474	19
960	475	19
961	475	18
962	476	18
963	476	17
964	477	17
965	477	16
966	477	16
967	478	15
968	478	15
969	479	14
970	479	14
971	479	13
972	480	13
973	480	12
974	481	12
975	481	11
976	482	11
977	482	10
978	483	10
979	483	9
980	484	9
981	484	8
982	484	8
983	485	7
984	485	7
985	486	6
986	486	6
987	487	5
988	487	5
989	488	4
990	488	4
991	489	3
992	489	3
993	489	2
994	490	2
995	490	1
996	490	1
997	491	0
998	491	0
999	492	0
