iter	Passed	Remaining
234	164	534
235	164	532
236	165	531
237	165	529
238	165	527
239	166	526
240	166	525
241	167	523
242	167	522
243	168	521
244	168	520
245	169	518
246	169	517
247	170	515
248	170	514
249	170	512
250	171	510
251	171	509
252	171	507
253	172	506
254	172	504
255	173	503
256	173	502
257	174	500
258	174	499
259	175	498
260	175	497
261	175	495
262	176	494
263	176	493
264	177	491
265	177	490
266	178	489
267	178	488
268	179	487
269	179	485
270	180	484
271	180	483
272	181	482
273	181	481
274	182	480
275	182	479
276	183	478
277	183	477
278	184	476
279	184	474
280	185	473
281	185	472
282	186	471
283	186	470
284	187	469
285	187	468
286	188	467
287	188	465
288	188	464
289	189	463
290	189	462
291	190	462
292	190	460
293	191	459
294	191	458
295	192	457
296	192	456
297	193	455
298	193	454
299	194	453
300	194	452
301	195	451
302	195	450
303	196	448
304	196	447
305	196	446
306	197	445
307	197	444
308	198	443
309	198	442
310	198	440
311	199	439
312	199	438
313	200	437
314	200	436
315	201	435
316	201	434
317	201	433
318	202	431
319	202	430
320	203	429
321	203	428
322	203	427
323	204	426
324	204	425
325	205	424
326	205	423
327	206	422
328	206	421
329	206	420
330	207	419
331	207	418
332	208	417
333	208	415
334	208	414
335	209	413
336	209	412
337	210	411
338	210	410
339	211	409
340	211	408
341	211	407
342	212	406
343	212	405
344	213	405
345	213	403
346	213	402
347	214	401
348	214	400
349	215	399
350	215	398
351	215	397
352	216	396
353	216	395
354	217	394
355	217	393
356	218	393
357	218	392
358	219	391
359	219	390
360	220	389
361	220	389
362	221	388
363	221	387
364	222	386
365	222	385
366	222	384
367	223	383
368	223	383
369	224	382
370	225	381
371	225	380
372	225	379
373	226	378
374	226	378
375	227	377
376	227	376
377	228	375
378	228	374
379	228	373
380	229	372
381	229	371
382	230	371
383	231	370
384	231	369
385	231	368
386	232	367
387	232	367
388	233	366
389	233	365
390	233	364
391	234	363
392	234	362
393	235	361
394	235	361
395	236	360
396	236	359
397	236	358
398	237	357
399	237	356
400	237	355
401	238	354
402	238	353
403	239	353
404	239	352
405	240	351
406	240	350
407	241	349
408	241	349
409	242	348
410	242	347
411	243	346
412	243	345
413	243	345
414	244	344
415	244	343
416	245	342
417	245	341
418	245	341
419	246	340
420	246	339
421	247	338
422	247	337
423	248	337
424	248	336
425	249	335
426	249	334
427	250	334
428	250	333
429	250	332
430	251	331
431	251	331
432	252	330
433	252	329
434	253	328
435	253	328
436	254	327
437	254	326
438	255	325
439	255	325
440	255	324
441	256	323
442	256	322
443	256	321
444	257	321
445	257	320
446	258	319
447	258	318
448	258	317
449	259	316
450	259	316
451	260	315
452	260	314
453	260	313
454	261	313
455	261	312
456	262	311
457	262	311
458	264	311
459	264	310
460	264	309
461	265	308
462	265	308
463	266	307
464	266	306
465	267	306
466	267	305
467	268	304
468	268	304
469	269	303
470	269	302
471	270	302
472	270	301
473	270	300
474	271	299
475	271	299
476	272	298
477	272	297
478	273	296
479	273	296
480	273	295
481	274	294
482	274	293
483	274	293
484	275	292
485	275	291
486	276	291
487	276	290
488	277	289
489	277	288
490	277	288
491	278	287
492	278	286
493	279	285
494	279	285
495	279	284
496	280	283
497	280	283
498	281	282
499	281	281
500	281	280
501	282	280
502	282	279
503	283	278
504	283	277
505	283	277
506	284	276
507	284	275
508	285	275
509	285	274
510	286	273
511	286	273
512	287	272
513	288	272
514	288	271
515	289	271
516	289	270
517	290	269
518	290	269
519	290	268
520	291	268
521	292	267
522	292	266
523	292	266
524	293	265
525	293	264
526	294	263
527	294	263
528	295	262
529	295	262
530	296	261
531	296	260
532	296	260
533	297	259
534	297	258
535	298	258
536	298	257
537	299	256
538	299	256
539	300	255
540	300	255
541	301	254
542	301	253
543	301	253
544	302	252
545	302	251
546	303	251
547	303	250
548	304	249
549	304	249
550	304	248
551	305	247
552	305	247
553	306	246
554	306	245
555	307	245
556	307	244
557	307	243
558	308	243
559	308	242
560	308	241
561	310	241
562	310	241
563	311	240
564	311	239
565	311	239
566	312	238
567	312	237
568	313	237
569	313	236
570	313	235
571	314	235
572	314	234
573	315	233
574	315	233
575	316	232
576	316	231
577	316	231
578	317	230
579	317	229
580	317	229
581	318	228
582	318	227
583	319	227
584	319	226
585	319	226
586	320	225
587	320	224
588	321	224
589	321	223
590	322	222
591	322	222
592	323	221
593	323	221
594	323	220
595	324	219
596	324	218
597	324	218
598	325	217
599	325	217
600	325	216
601	326	215
602	326	215
603	327	214
604	327	213
605	327	213
606	328	212
607	328	211
608	329	211
609	329	210
610	329	209
611	330	209
612	330	208
613	330	207
614	331	207
615	331	206
616	331	206
617	332	205
618	332	204
619	332	204
620	333	203
621	333	202
622	334	202
623	334	201
624	334	200
625	335	200
626	335	199
627	336	199
628	336	198
629	336	197
630	337	197
631	337	196
632	338	196
633	338	195
634	338	194
635	339	194
636	339	193
637	340	193
638	340	192
639	341	191
640	341	191
641	341	190
642	342	190
643	342	189
644	343	188
645	343	188
646	344	187
647	344	187
648	345	186
649	345	186
650	346	185
651	346	185
652	347	184
653	347	183
654	348	183
655	348	182
656	349	182
657	349	181
658	349	181
659	350	180
660	350	179
661	351	179
662	351	178
663	351	178
664	352	177
665	352	176
666	353	176
667	353	175
668	353	175
669	354	174
670	354	173
671	354	173
672	355	172
673	355	172
674	356	171
675	356	170
676	357	170
677	357	169
678	357	169
679	358	168
680	358	167
681	359	167
682	359	166
683	359	166
684	360	165
685	360	165
686	361	164
687	361	164
688	362	163
689	362	162
690	362	162
691	363	161
692	363	161
693	364	160
694	364	160
695	365	159
696	365	158
697	366	158
698	366	157
699	366	157
700	367	156
701	368	156
702	368	155
703	368	155
704	369	154
705	369	153
706	370	153
707	370	152
708	370	152
709	371	151
710	371	151
711	372	150
712	373	150
713	373	149
714	373	149
715	374	148
716	374	147
717	375	147
718	375	146
719	376	146
720	376	145
721	377	145
722	377	144
723	378	144
724	378	143
725	379	143
726	379	142
727	380	142
728	380	141
729	380	140
730	381	140
731	381	139
732	382	139
733	382	138
734	383	138
735	383	137
736	384	137
737	384	136
738	384	135
739	385	135
740	386	135
741	387	134
742	387	134
743	388	133
744	388	132
745	388	132
746	389	131
747	389	131
748	390	130
749	390	130
750	391	129
751	391	129
752	391	128
753	392	128
754	392	127
755	393	126
756	393	126
757	394	125
758	394	125
759	395	124
760	395	124
761	396	123
762	396	123
763	396	122
764	397	122
765	398	121
766	398	121
767	398	120
768	399	119
769	399	119
770	400	118
771	400	118
772	401	117
773	401	117
774	402	116
775	402	116
776	402	115
777	403	115
778	403	114
779	403	113
780	404	113
781	404	112
782	405	112
783	405	111
784	406	111
785	406	110
786	407	110
787	407	109
788	407	109
789	408	108
790	408	107
791	408	107
792	409	106
793	409	106
794	410	105
795	410	105
796	411	104
797	411	104
798	412	103
799	412	103
800	412	102
801	413	102
802	413	101
803	414	100
804	414	100
805	415	99
806	415	99
807	416	98
808	416	98
809	417	97
810	417	97
811	418	96
812	418	96
813	419	95
814	419	95
815	419	94
816	420	94
817	420	93
818	421	93
819	421	92
820	422	92
821	422	91
822	423	90
823	423	90
824	423	89
825	424	89
826	424	88
827	425	88
828	425	87
829	426	87
830	426	86
831	427	86
832	427	85
833	427	85
834	428	84
835	428	84
836	428	83
837	429	83
838	430	82
839	430	81
840	430	81
841	431	80
842	431	80
843	431	79
844	432	79
845	432	78
846	433	78
847	433	77
848	434	77
849	434	76
850	435	76
851	435	75
852	435	75
853	436	74
854	437	74
855	437	73
856	438	73
857	439	72
858	439	72
859	440	71
860	440	71
861	441	70
862	441	70
863	441	69
864	442	69
865	442	68
866	443	68
867	444	67
868	444	67
869	445	66
870	445	65
871	445	65
872	446	64
873	446	64
874	447	63
875	447	63
876	448	62
877	448	62
878	449	61
879	449	61
880	449	60
881	450	60
882	450	59
883	450	59
884	451	58
885	451	58
886	451	57
887	451	56
888	452	56
889	456	56
890	458	56
891	458	55
892	464	55
893	469	55
894	469	55
895	469	54
896	470	53
897	470	53
898	472	53
899	478	53
900	479	52
901	479	52
902	480	51
903	480	51
904	481	50
905	481	49
906	482	49
907	482	48
908	483	48
909	484	47
910	484	47
911	485	46
912	486	46
913	487	45
914	488	45
915	489	44
916	489	44
917	490	43
918	491	43
919	491	42
920	492	42
921	493	41
922	494	41
923	494	40
924	495	40
925	495	39
926	496	39
927	496	38
928	496	37
929	496	37
930	498	36
931	498	36
932	499	35
933	500	35
934	500	34
935	501	34
936	501	33
937	502	33
938	502	32
939	503	32
940	504	31
941	504	31
942	505	30
943	506	30
944	506	29
945	507	28
946	509	28
947	509	27
948	510	27
949	511	26
950	512	26
951	512	25
952	513	25
953	514	24
954	515	24
955	516	23
956	516	23
957	517	22
958	517	22
959	518	21
960	519	21
961	519	20
962	520	19
963	521	19
964	521	18
965	521	18
966	522	17
967	527	17
968	528	16
969	529	16
970	530	15
971	530	15
972	531	14
973	532	14
974	533	13
975	534	13
976	535	12
977	536	12
978	536	11
979	537	10
980	538	10
981	539	9
982	539	9
983	540	8
984	540	8
985	541	7
986	541	7
987	542	6
988	543	6
989	543	5
990	544	4
991	544	4
992	545	3
993	545	3
994	546	2
995	546	2
996	546	1
997	547	1
998	547	0
999	548	0
